Datetime,Temperature (°C),Atmospheric Pressure (kPa),Precipitation mm/h,Solar Radiation (W/m2),Vapor Pressure (kPa),Humidity (%),Wind Direction (°),Wind Speed (m/s),Hour,Day,Month
2020-09-07 00:00:00+00:00,20.1,101.93833333333333,0.0,747.3333333333334,1.0816666666666668,46.083333333333336,61.06666666666666,2.0966666666666667,0,7,9
2020-09-07 01:00:00+00:00,19.916666666666668,101.89333333333333,0.0,797.3333333333334,1.18,50.800000000000004,112.33333333333333,3.081666666666667,1,7,9
2020-09-07 02:00:00+00:00,19.433333333333334,101.85833333333333,0.0,793.5,1.3066666666666666,57.96666666666667,114.16666666666667,3.475,2,7,9
2020-09-07 03:00:00+00:00,19.433333333333334,101.78833333333334,0.0,714.8333333333334,1.3066666666666666,57.949999999999996,110.60000000000001,3.6333333333333333,3,7,9
2020-09-07 04:00:00+00:00,19.233333333333334,101.75166666666667,0.0,578.6666666666666,1.3133333333333335,59.03333333333333,110.11666666666667,3.9616666666666664,4,7,9
2020-09-07 05:00:00+00:00,19.05,101.72500000000001,0.0,394.5,1.3,59.050000000000004,109.36666666666667,3.456666666666667,5,7,9
2020-09-07 06:00:00+00:00,18.633333333333333,101.74000000000001,0.0,190.66666666666666,1.27,59.38333333333333,109.73333333333333,2.813333333333333,6,7,9
2020-09-07 07:00:00+00:00,17.849999999999998,101.75999999999999,0.0,22.666666666666668,1.18,57.78333333333333,104.31666666666666,2.151666666666667,7,7,9
2020-09-07 08:00:00+00:00,17.166666666666668,101.78833333333334,0.0,0.0,1.2,61.31666666666666,109.08333333333333,1.72,8,7,9
2020-09-07 09:00:00+00:00,16.650000000000002,101.855,0.0,0.0,1.2083333333333333,63.78333333333333,101.98333333333333,1.5183333333333333,9,7,9
2020-09-07 10:00:00+00:00,16.066666666666666,101.92,0.0,0.0,1.1983333333333333,65.56666666666666,78.26666666666667,1.3416666666666668,10,7,9
2020-09-07 11:00:00+00:00,15.450000000000001,101.92833333333334,0.0,0.0,1.1816666666666666,67.43333333333334,59.26666666666667,1.2066666666666668,11,7,9
2020-09-07 12:00:00+00:00,14.766666666666666,101.92166666666667,0.0,0.0,1.1966666666666665,71.25,50.61666666666667,1.1566666666666665,12,7,9
2020-09-07 13:00:00+00:00,14.516666666666666,101.91833333333334,0.0,0.0,1.195,72.5,50.449999999999996,1.1216666666666668,13,7,9
2020-09-07 14:00:00+00:00,13.983333333333334,101.88333333333333,0.0,0.0,1.1849999999999998,74.28333333333335,57.28333333333333,1.0183333333333333,14,7,9
2020-09-07 15:00:00+00:00,13.65,101.80499999999999,0.0,0.0,1.1649999999999998,74.78333333333333,56.666666666666664,1.105,15,7,9
2020-09-07 16:00:00+00:00,13.033333333333333,101.74833333333333,0.0,0.0,1.1566666666666665,77.10000000000001,72.89999999999999,0.9666666666666667,16,7,9
2020-09-07 17:00:00+00:00,13.016666666666666,101.72333333333334,0.0,0.0,1.155,77.03333333333333,54.71666666666667,1.1633333333333333,17,7,9
2020-09-07 18:00:00+00:00,12.766666666666666,101.76166666666667,0.0,0.0,1.1416666666666666,77.64999999999999,29.416666666666668,1.2333333333333332,18,7,9
2020-09-07 19:00:00+00:00,12.9,101.8,0.0,0.5,1.1366666666666665,76.41666666666667,77.45,1.4033333333333333,19,7,9
2020-09-07 20:00:00+00:00,12.549999999999999,101.855,0.0,19.333333333333332,1.133333333333333,78.08333333333333,8.283333333333333,1.67,20,7,9
2020-09-07 21:00:00+00:00,13.35,101.875,0.0,190.33333333333334,1.1933333333333334,77.81666666666666,71.60000000000001,1.82,21,7,9
2020-09-07 22:00:00+00:00,15.216666666666667,101.88,0.0,451.1666666666667,1.2283333333333333,71.16666666666667,23.25,1.9866666666666666,22,7,9
2020-09-07 23:00:00+00:00,16.8,101.85000000000001,0.0,627.3333333333334,1.2066666666666668,63.416666666666664,181.38333333333335,3.1316666666666664,23,7,9
2020-09-08 00:00:00+00:00,18.416666666666668,101.795,0.0,742.1666666666666,1.2083333333333333,57.01666666666667,181.16666666666666,3.2116666666666664,0,8,9
2020-09-08 01:00:00+00:00,20.183333333333334,101.69500000000001,0.0,810.5,1.2133333333333332,51.5,71.63333333333334,2.703333333333333,1,8,9
2020-09-08 02:00:00+00:00,21.816666666666666,101.57666666666667,0.0,798.5,1.2233333333333334,46.73333333333333,19.166666666666668,2.485,2,8,9
2020-09-08 03:00:00+00:00,23.3,101.47999999999999,0.0,710.4,1.184,41.44,32.6,1.796,3,8,9
2020-09-08 04:00:00+00:00,23.05,101.41833333333334,0.0,504.1666666666667,1.1883333333333335,42.31666666666667,106.61666666666667,1.9516666666666664,4,8,9
2020-09-08 05:00:00+00:00,22.349999999999998,101.37666666666667,0.0,372.0,1.4783333333333333,54.86666666666667,117.28333333333335,2.0533333333333332,5,8,9
2020-09-08 06:00:00+00:00,21.45,101.37833333333333,0.0,120.16666666666667,1.5016666666666667,58.71666666666667,110.38333333333333,1.4749999999999999,6,8,9
2020-09-08 07:00:00+00:00,20.316666666666666,101.38499999999999,0.0,15.0,1.5,63.03333333333333,83.25,0.935,7,8,9
2020-09-08 08:00:00+00:00,19.349999999999998,101.415,0.0,0.0,1.5016666666666667,67.01666666666667,67.63333333333334,1.0533333333333335,8,8,9
2020-09-08 09:00:00+00:00,18.900000000000002,101.41833333333334,0.0,0.0,1.4616666666666667,66.85000000000001,40.583333333333336,2.7266666666666666,9,8,9
2020-09-08 10:00:00+00:00,18.083333333333332,101.40666666666668,0.0,0.0,1.4033333333333333,67.86666666666666,27.233333333333334,2.3866666666666667,10,8,9
2020-09-08 11:00:00+00:00,17.55,101.385,0.0,0.0,1.3849999999999998,69.0,43.51666666666667,2.033333333333333,11,8,9
2020-09-08 12:00:00+00:00,17.233333333333334,101.34166666666665,0.0,0.0,1.3816666666666666,70.31666666666666,34.233333333333334,1.905,12,8,9
2020-09-08 13:00:00+00:00,17.2,101.35000000000001,0.0,0.0,1.3500000000000003,69.01666666666667,13.083333333333334,1.6366666666666667,13,8,9
2020-09-08 14:00:00+00:00,17.566666666666666,101.31,0.0,0.0,1.2883333333333333,64.2,65.38333333333333,1.29,14,8,9
2020-09-08 15:00:00+00:00,17.78333333333333,101.235,0.0,0.0,1.2366666666666666,60.9,65.25,1.6466666666666667,15,8,9
2020-09-08 16:00:00+00:00,17.883333333333333,101.18166666666667,0.0,0.0,1.2266666666666666,59.86666666666667,64.61666666666666,2.091666666666667,16,8,9
2020-09-08 17:00:00+00:00,17.816666666666666,101.14666666666666,0.0,0.0,1.2033333333333334,59.03333333333333,231.15,1.545,17,8,9
2020-09-08 18:00:00+00:00,17.333333333333332,101.165,0.0,0.0,1.1849999999999998,59.949999999999996,334.71666666666664,1.0050000000000001,18,8,9
2020-09-08 19:00:00+00:00,16.416666666666668,101.32666666666667,0.0,0.0,1.3966666666666667,74.75,205.5666666666667,2.3466666666666667,19,8,9
2020-09-08 20:00:00+00:00,16.849999999999998,101.42333333333333,0.0,5.666666666666667,1.6683333333333332,86.86666666666667,208.36666666666667,3.233333333333333,20,8,9
2020-09-08 21:00:00+00:00,16.8,101.52,0.0,24.5,1.6716666666666666,87.38333333333333,202.96666666666667,3.545,21,8,9
2020-09-08 22:00:00+00:00,16.733333333333334,101.59833333333334,0.0,43.0,1.6533333333333333,86.89999999999999,192.75,3.6333333333333333,22,8,9
2020-09-08 23:00:00+00:00,16.23333333333333,101.60000000000001,0.0,92.66666666666667,1.5816666666666668,85.88333333333333,196.86666666666667,4.051666666666667,23,8,9
2020-09-09 00:00:00+00:00,15.916666666666666,101.54666666666667,0.0,172.33333333333334,1.5966666666666667,88.31666666666666,187.46666666666667,3.5700000000000003,0,9,9
2020-09-09 01:00:00+00:00,15.666666666666666,101.53666666666668,0.0,120.16666666666667,1.5599999999999998,87.76666666666667,194.08333333333334,3.231666666666667,1,9,9
2020-09-09 02:00:00+00:00,14.866666666666667,101.49833333333333,0.10200000000000001,92.66666666666667,1.5116666666666667,89.36666666666667,193.75,2.8333333333333335,2,9,9
2020-09-09 03:00:00+00:00,15.049999999999999,101.46333333333332,0.136,80.0,1.5016666666666667,88.10000000000001,188.23333333333335,2.811666666666667,3,9,9
2020-09-09 04:00:00+00:00,14.5,101.42833333333334,0.357,129.66666666666666,1.515,91.58333333333333,183.1833333333333,2.6366666666666667,4,9,9
2020-09-09 05:00:00+00:00,14.433333333333332,101.42166666666667,0.15300000000000002,57.666666666666664,1.485,90.38333333333333,179.46666666666667,2.606666666666667,5,9,9
2020-09-09 06:00:00+00:00,13.966666666666667,101.46,0.833,25.666666666666668,1.4433333333333334,90.53333333333335,183.70000000000002,2.638333333333333,6,9,9
2020-09-09 07:00:00+00:00,13.283333333333333,101.52666666666666,1.564,1.8333333333333333,1.42,93.11666666666667,193.03333333333333,2.4499999999999997,7,9,9
2020-09-09 08:00:00+00:00,12.775,101.565,1.207,0.0,1.4075,95.3,187.5,2.6975,8,9,9
2020-09-09 09:00:00+00:00,12.416666666666666,101.59333333333332,1.734,0.0,1.4066666666666665,97.7,187.85,2.4433333333333334,9,9,9
2020-09-09 10:00:00+00:00,12.166666666666666,101.59666666666665,1.5639999999999998,0.0,1.3999999999999997,98.86666666666667,203.20000000000002,1.5533333333333335,10,9,9
2020-09-09 11:00:00+00:00,12.25,101.57666666666667,0.44200000000000006,0.0,1.415,99.48333333333333,212.29999999999998,1.1300000000000001,11,9,9
2020-09-09 12:00:00+00:00,12.333333333333334,101.555,0.187,0.0,1.4283333333333335,99.66666666666667,217.53333333333333,1.1766666666666667,12,9,9
2020-09-09 13:00:00+00:00,12.299999999999999,101.52666666666666,0.51,0.0,1.4233333333333331,99.53333333333335,232.38333333333333,1.055,13,9,9
2020-09-09 14:00:00+00:00,12.566666666666668,101.5,0.493,0.0,1.4366666666666665,98.63333333333333,174.13333333333333,1.6916666666666667,14,9,9
2020-09-09 15:00:00+00:00,12.416666666666666,101.44666666666667,0.357,0.0,1.3933333333333333,96.73333333333333,205.4333333333333,1.0033333333333332,15,9,9
2020-09-09 16:00:00+00:00,12.216666666666667,101.415,0.017,0.0,1.383333333333333,97.2,249.01666666666665,0.7933333333333333,16,9,9
2020-09-09 17:00:00+00:00,12.216666666666667,101.39,0.16999999999999998,0.0,1.4083333333333332,98.89999999999999,235.79999999999998,0.8183333333333334,17,9,9
2020-09-09 18:00:00+00:00,13.566666666666668,101.41833333333334,0.017,0.0,1.3533333333333333,87.46666666666665,174.23333333333335,2.1016666666666666,18,9,9
2020-09-09 19:00:00+00:00,14.15,101.46833333333332,0.0,0.16666666666666666,1.2449999999999999,77.25,160.41666666666666,2.685,19,9,9
2020-09-09 20:00:00+00:00,14.483333333333334,101.53000000000002,0.0,40.0,1.1916666666666667,72.2,166.56666666666666,2.94,20,9,9
2020-09-09 21:00:00+00:00,14.833333333333334,101.58,0.0,169.0,1.1383333333333334,67.45,170.6833333333333,3.715,21,9,9
2020-09-09 22:00:00+00:00,14.833333333333334,101.63666666666666,0.0,397.0,1.2750000000000001,75.51666666666667,169.23333333333332,4.13,22,9,9
2020-09-09 23:00:00+00:00,15.65,101.64333333333333,0.0,508.8333333333333,1.17,66.03333333333333,172.29999999999998,3.766666666666667,23,9,9
2020-09-10 00:00:00+00:00,16.283333333333335,101.61,0.0,479.5,1.0466666666666666,56.61666666666667,163.9,4.0,0,10,9
2020-09-10 01:00:00+00:00,16.76666666666667,101.55333333333334,0.0,611.1666666666666,1.0383333333333333,54.25,166.93333333333334,3.985,1,10,9
2020-09-10 02:00:00+00:00,16.5,101.50666666666666,0.0,679.0,1.1283333333333332,60.199999999999996,167.03333333333333,4.323333333333333,2,10,9
2020-09-10 03:00:00+00:00,16.099999999999998,101.48166666666667,0.0,680.8333333333334,1.2066666666666668,66.01666666666667,171.91666666666666,4.253333333333334,3,10,9
2020-09-10 04:00:00+00:00,15.25,101.48666666666666,0.0,430.6666666666667,1.1966666666666665,69.08333333333333,177.51666666666665,3.73,4,10,9
2020-09-10 05:00:00+00:00,15.516666666666666,101.50333333333333,0.0,283.3333333333333,1.215,68.88333333333334,177.4,2.8049999999999997,5,10,9
2020-09-10 06:00:00+00:00,15.549999999999999,101.52333333333333,0.0,157.5,1.1933333333333334,67.61666666666666,164.33333333333334,3.6566666666666663,6,10,9
2020-09-10 07:00:00+00:00,14.9,101.562,0.0,12.2,1.204,71.44,167.8,2.998,7,10,9
2020-09-10 08:00:00+00:00,14.4,101.625,0.0,0.0,1.2449999999999999,75.96666666666667,167.91666666666666,2.715,8,10,9
2020-09-10 09:00:00+00:00,14.549999999999999,101.67833333333334,0.0,0.0,1.305,78.86666666666666,167.13333333333333,2.9633333333333334,9,10,9
2020-09-10 10:00:00+00:00,13.966666666666667,101.72833333333334,0.986,0.0,1.37,86.14999999999999,142.08333333333334,1.6500000000000001,10,10,9
2020-09-10 11:00:00+00:00,13.299999999999999,101.74333333333334,3.9099999999999997,0.0,1.3983333333333332,91.73333333333333,166.33333333333334,1.8783333333333332,11,10,9
2020-09-10 12:00:00+00:00,13.350000000000001,101.72833333333334,0.0,0.0,1.3833333333333335,90.48333333333333,150.20000000000002,2.703333333333333,12,10,9
2020-09-10 13:00:00+00:00,13.533333333333333,101.71833333333332,0.0,0.0,1.3150000000000002,84.81666666666666,145.83333333333334,2.3416666666666663,13,10,9
2020-09-10 14:00:00+00:00,14.066666666666668,101.71166666666666,0.0,0.0,1.2449999999999999,77.68333333333334,147.33333333333334,1.9783333333333333,14,10,9
2020-09-10 15:00:00+00:00,14.383333333333333,101.675,0.0,0.0,1.0333333333333334,63.166666666666664,122.41666666666667,1.8183333333333334,15,10,9
2020-09-10 16:00:00+00:00,14.299999999999999,101.64999999999999,0.0,0.0,1.0233333333333334,62.800000000000004,116.48333333333333,1.5833333333333333,16,10,9
2020-09-10 17:00:00+00:00,14.133333333333333,101.65833333333335,0.0,0.0,1.1733333333333333,72.63333333333334,157.68333333333334,1.64,17,10,9
2020-09-10 18:00:00+00:00,13.833333333333334,101.72500000000001,0.0,0.0,1.2483333333333333,79.03333333333333,152.68333333333334,1.985,18,10,9
2020-09-10 19:00:00+00:00,13.816666666666668,101.78166666666668,0.0,0.3333333333333333,1.2183333333333333,77.10000000000001,190.1,1.3516666666666666,19,10,9
2020-09-10 20:00:00+00:00,13.533333333333333,101.86,0.0,28.0,1.215,78.48333333333333,223.70000000000002,0.89,20,10,9
2020-09-10 21:00:00+00:00,13.25,101.91000000000001,0.0,197.5,1.3233333333333333,87.11666666666667,251.5,1.3283333333333334,21,10,9
2020-09-10 22:00:00+00:00,14.35,101.94500000000001,0.0,306.3333333333333,1.3666666666666665,83.60000000000001,240.38333333333333,1.5966666666666667,22,10,9
2020-09-10 23:00:00+00:00,15.866666666666667,101.945,0.0,420.6666666666667,1.4283333333333335,79.66666666666667,189.96666666666667,1.2266666666666666,23,10,9
2020-09-11 00:00:00+00:00,16.833333333333332,101.90666666666668,0.0,534.8333333333334,1.3733333333333333,71.61666666666666,114.35000000000001,2.6599999999999997,0,11,9
2020-09-11 01:00:00+00:00,15.983333333333333,101.86333333333334,0.0,706.6666666666666,1.3983333333333334,77.33333333333333,120.68333333333334,2.9716666666666662,1,11,9
2020-09-11 02:00:00+00:00,17.0,101.78166666666668,0.0,736.8333333333334,1.385,71.60000000000001,113.41666666666667,2.545,2,11,9
2020-09-11 03:00:00+00:00,16.150000000000002,101.72500000000001,0.0,494.6666666666667,1.345,73.28333333333333,118.53333333333335,2.3333333333333335,3,11,9
2020-09-11 04:00:00+00:00,17.099999999999998,101.66833333333334,0.0,507.3333333333333,1.3766666666666667,70.78333333333333,124.60000000000001,2.3366666666666664,4,11,9
2020-09-11 05:00:00+00:00,17.0,101.65666666666668,0.0,239.0,1.2983333333333333,67.06666666666666,123.36666666666666,2.33,5,11,9
2020-09-11 06:00:00+00:00,16.483333333333334,101.68,0.0,116.5,1.3883333333333334,74.23333333333333,117.86666666666667,2.158333333333333,6,11,9
2020-09-11 07:00:00+00:00,15.466666666666667,101.72333333333334,0.0,15.333333333333334,1.4683333333333335,83.61666666666666,124.95,1.3316666666666668,7,11,9
2020-09-11 08:00:00+00:00,15.25,101.76333333333334,0.0,0.0,1.46,84.21666666666667,105.03333333333335,0.7633333333333333,8,11,9
2020-09-11 09:00:00+00:00,14.783333333333333,101.805,0.0,0.0,1.3866666666666667,82.46666666666665,102.43333333333334,0.465,9,11,9
2020-09-11 10:00:00+00:00,15.383333333333333,101.80833333333334,0.0,0.0,1.4016666666666666,80.3,66.25,0.6116666666666667,10,11,9
2020-09-11 11:00:00+00:00,15.1,101.81166666666667,0.0,0.0,1.3466666666666667,78.5,50.73333333333333,0.7033333333333333,11,11,9
2020-09-11 12:00:00+00:00,14.483333333333334,101.80166666666666,0.0,0.0,1.3066666666666666,79.26666666666667,55.11666666666667,0.87,12,11,9
2020-09-11 13:00:00+00:00,14.200000000000001,101.78833333333334,0.0,0.0,1.2950000000000002,79.91666666666667,44.699999999999996,1.2166666666666666,13,11,9
2020-09-11 14:00:00+00:00,13.583333333333334,101.75666666666666,0.0,0.0,1.2516666666666667,80.45,71.13333333333334,0.625,14,11,9
2020-09-11 15:00:00+00:00,13.633333333333333,101.70666666666666,0.0,0.0,1.2383333333333333,79.51666666666667,58.75,1.03,15,11,9
2020-09-11 16:00:00+00:00,13.649999999999999,101.66666666666667,0.0,0.0,1.2183333333333333,78.03333333333333,53.38333333333333,1.0433333333333332,16,11,9
2020-09-11 17:00:00+00:00,13.133333333333333,101.64333333333333,0.0,0.0,1.2066666666666668,79.76666666666667,64.48333333333333,0.9183333333333333,17,11,9
2020-09-11 18:00:00+00:00,12.866666666666667,101.65666666666668,0.0,0.0,1.1883333333333332,80.08333333333333,69.03333333333333,0.7766666666666667,18,11,9
2020-09-11 19:00:00+00:00,12.200000000000001,101.70833333333333,0.0,0.6666666666666666,1.195,84.0,303.23333333333335,1.14,19,11,9
2020-09-11 20:00:00+00:00,12.116666666666667,101.75,0.0,24.0,1.1849999999999998,83.81666666666666,184.58333333333334,1.2750000000000001,20,11,9
2020-09-11 21:00:00+00:00,12.783333333333333,101.73333333333333,0.0,215.0,1.2633333333333334,85.43333333333334,25.099999999999998,1.1966666666666665,21,11,9
2020-09-11 22:00:00+00:00,14.133333333333333,101.72500000000001,0.0,466.8333333333333,1.2733333333333334,78.95,121.01666666666667,2.3699999999999997,22,11,9
2020-09-11 23:00:00+00:00,15.966666666666667,101.67833333333334,0.0,646.8333333333334,1.2216666666666667,67.51666666666667,7.050000000000001,2.9149999999999996,23,11,9
2020-09-12 00:00:00+00:00,17.5,101.59833333333334,0.0,771.1666666666666,1.2049999999999998,60.199999999999996,6.8999999999999995,3.2883333333333336,0,12,9
2020-09-12 01:00:00+00:00,19.233333333333334,101.50999999999999,0.0,827.1666666666666,1.14,51.199999999999996,67.93333333333334,2.546666666666667,1,12,9
2020-09-12 02:00:00+00:00,20.066666666666666,101.40499999999999,0.0,812.6666666666666,1.1050000000000002,47.18333333333334,173.85,2.3983333333333334,2,12,9
2020-09-12 03:00:00+00:00,21.0,101.33333333333333,0.0,736.8333333333334,1.0583333333333333,42.61666666666667,329.01666666666665,2.1216666666666666,3,12,9
2020-09-12 04:00:00+00:00,21.349999999999998,101.28166666666668,0.0,598.6666666666666,1.02,40.199999999999996,330.6166666666667,1.7733333333333334,4,12,9
2020-09-12 05:00:00+00:00,21.366666666666664,101.24833333333333,0.0,413.6666666666667,1.0166666666666666,40.31666666666666,195.6833333333333,1.87,5,12,9
2020-09-12 06:00:00+00:00,19.966666666666665,101.235,0.0,201.33333333333334,1.4349999999999998,61.21666666666667,108.45,1.7166666666666668,6,12,9
2020-09-12 07:00:00+00:00,18.633333333333333,101.25166666666667,0.0,30.0,1.445,67.23333333333333,102.35000000000001,1.3516666666666666,7,12,9
2020-09-12 08:00:00+00:00,17.383333333333333,101.27499999999999,0.0,0.0,1.42,71.53333333333333,86.28333333333335,0.9766666666666667,8,12,9
2020-09-12 09:00:00+00:00,16.566666666666666,101.325,0.0,0.0,1.3650000000000002,72.60000000000001,62.03333333333333,1.2183333333333335,9,12,9
2020-09-12 10:00:00+00:00,15.866666666666667,101.34666666666665,0.0,0.0,1.37,76.08333333333333,58.800000000000004,1.4466666666666665,10,12,9
2020-09-12 11:00:00+00:00,15.483333333333334,101.32166666666666,0.0,0.0,1.37,78.05,41.46666666666667,2.72,11,12,9
2020-09-12 12:00:00+00:00,15.033333333333333,101.3,0.0,0.0,1.3650000000000002,79.88333333333334,34.93333333333333,2.8433333333333333,12,12,9
2020-09-12 13:00:00+00:00,14.733333333333334,101.27499999999999,0.0,0.0,1.3650000000000002,81.46666666666667,15.116666666666667,2.0749999999999997,13,12,9
2020-09-12 14:00:00+00:00,14.183333333333332,101.22833333333334,0.0,0.0,1.3550000000000002,83.86666666666666,23.25,2.098333333333333,14,12,9
2020-09-12 15:00:00+00:00,13.916666666666666,101.19166666666666,0.0,0.0,1.3500000000000003,85.06666666666666,74.18333333333334,2.4633333333333334,15,12,9
2020-09-12 16:00:00+00:00,13.766666666666666,101.12666666666667,0.0,0.0,1.3416666666666668,85.18333333333332,128.93333333333334,1.9183333333333332,16,12,9
2020-09-12 17:00:00+00:00,13.916666666666666,101.11166666666666,0.0,0.0,1.32,83.16666666666667,64.86666666666666,1.8283333333333334,17,12,9
2020-09-12 18:00:00+00:00,13.616666666666667,101.145,0.0,0.0,1.3,83.43333333333332,122.5,1.7316666666666667,18,12,9
2020-09-12 19:00:00+00:00,13.116666666666667,101.22333333333334,0.0,0.8333333333333334,1.2583333333333333,83.51666666666667,115.86666666666666,1.5833333333333333,19,12,9
2020-09-12 20:00:00+00:00,13.6,101.28500000000001,0.0,22.833333333333332,1.2049999999999998,77.41666666666667,317.75,1.915,20,12,9
2020-09-12 21:00:00+00:00,14.65,101.31833333333333,0.0,247.16666666666666,1.2216666666666667,73.46666666666665,322.28333333333336,2.356666666666667,21,12,9
2020-09-12 22:00:00+00:00,16.68,101.338,0.0,390.4,1.178,62.4,262.5,2.636,22,12,9
2020-09-12 23:00:00+00:00,18.566666666666666,101.265,0.0,576.0,1.1416666666666666,53.46666666666667,336.03333333333336,3.0233333333333334,23,12,9
2020-09-13 00:00:00+00:00,19.2,101.21,0.0,500.8333333333333,1.1366666666666667,51.300000000000004,329.55,3.373333333333333,0,13,9
2020-09-13 01:00:00+00:00,20.683333333333334,101.11166666666666,0.0,805.3333333333334,1.13,46.28333333333333,327.1166666666667,3.815,1,13,9
2020-09-13 02:00:00+00:00,21.833333333333332,101.01833333333333,0.0,511.6666666666667,1.08,41.28333333333333,321.06666666666666,3.466666666666667,2,13,9
2020-09-13 03:00:00+00:00,22.566666666666666,100.94,0.0,604.3333333333334,1.0716666666666668,39.300000000000004,322.3,2.813333333333333,3,13,9
2020-09-13 04:00:00+00:00,22.883333333333336,100.92,0.0,385.8333333333333,1.0533333333333335,37.76666666666667,318.3,2.6616666666666666,4,13,9
2020-09-13 05:00:00+00:00,22.366666666666664,100.93166666666667,0.0,158.83333333333334,1.0616666666666668,39.4,316.01666666666665,1.8816666666666668,5,13,9
2020-09-13 06:00:00+00:00,21.983333333333334,100.96,0.0,72.0,1.0716666666666668,40.699999999999996,330.25,1.1666666666666667,6,13,9
2020-09-13 07:00:00+00:00,21.55,101.00166666666667,0.0,19.166666666666668,1.0866666666666667,42.28333333333333,325.15000000000003,1.0233333333333332,7,13,9
2020-09-13 08:00:00+00:00,21.0,101.03833333333334,0.0,0.0,1.1066666666666667,44.48333333333333,328.81666666666666,0.9566666666666667,8,13,9
2020-09-13 09:00:00+00:00,20.3,101.05833333333334,0.0,0.0,1.1449999999999998,48.166666666666664,298.59999999999997,0.6666666666666666,9,13,9
2020-09-13 10:00:00+00:00,19.633333333333333,101.08999999999999,0.0,0.0,1.115,48.81666666666666,204.66666666666666,0.355,10,13,9
2020-09-13 11:00:00+00:00,19.333333333333332,101.105,0.0,0.0,1.075,47.98333333333333,303.43333333333334,0.58,11,13,9
2020-09-13 12:00:00+00:00,17.866666666666667,101.10333333333334,0.0,0.0,1.0883333333333334,53.18333333333334,89.48333333333333,0.7083333333333334,12,13,9
2020-09-13 13:00:00+00:00,17.75,101.07333333333332,0.0,0.0,1.1316666666666666,55.71666666666667,65.39999999999999,0.5733333333333334,13,13,9
2020-09-13 14:00:00+00:00,18.016666666666666,101.07166666666666,0.0,0.0,1.06,51.53333333333333,136.13333333333333,0.725,14,13,9
2020-09-13 15:00:00+00:00,18.016666666666666,101.065,0.0,0.0,1.055,51.21666666666667,323.5833333333333,1.145,15,13,9
2020-09-13 16:00:00+00:00,17.599999999999998,101.04,0.0,0.0,1.0483333333333333,52.050000000000004,273.1333333333333,0.9583333333333334,16,13,9
2020-09-13 17:00:00+00:00,17.433333333333334,101.02499999999999,0.0,0.0,1.03,51.75,231.73333333333332,0.9199999999999999,17,13,9
2020-09-13 18:00:00+00:00,17.099999999999998,101.06666666666666,0.0,0.0,0.9899999999999999,50.71666666666667,320.1166666666667,0.8233333333333333,18,13,9
2020-09-13 19:00:00+00:00,16.233333333333334,101.12333333333333,0.0,1.0,1.0,54.21666666666667,237.5,0.6916666666666668,19,13,9
2020-09-13 20:00:00+00:00,16.400000000000002,101.20333333333333,0.0,23.166666666666668,1.0133333333333334,54.35,127.10000000000001,1.1016666666666668,20,13,9
2020-09-13 21:00:00+00:00,17.05,101.25999999999999,0.0,227.33333333333334,1.1083333333333334,57.0,332.45,1.615,21,13,9
2020-09-13 22:00:00+00:00,18.816666666666666,101.29833333333333,0.0,475.1666666666667,1.1566666666666665,53.23333333333333,327.6333333333333,1.6283333333333332,22,13,9
2020-09-13 23:00:00+00:00,20.639999999999997,101.312,0.0,638.8,1.12,46.339999999999996,274.23999999999995,1.026,23,13,9
2020-09-14 00:00:00+00:00,21.775,101.29,0.0,787.25,1.1300000000000001,43.55,182.275,1.92,0,14,9
2020-09-14 01:00:00+00:00,20.900000000000002,101.28666666666668,0.0,829.3333333333334,1.105,44.76666666666667,166.29999999999998,2.688333333333333,1,14,9
2020-09-14 02:00:00+00:00,20.3,101.22166666666665,0.0,815.8333333333334,1.24,52.23333333333333,171.95000000000002,3.155,2,14,9
2020-09-14 03:00:00+00:00,19.400000000000002,101.18333333333334,0.0,735.1666666666666,1.455,64.83333333333333,169.63333333333333,3.4133333333333336,3,14,9
2020-09-14 04:00:00+00:00,19.3,101.16166666666668,0.0,591.0,1.5200000000000002,68.36666666666666,144.86666666666667,3.0116666666666667,4,14,9
2020-09-14 05:00:00+00:00,18.650000000000002,101.15166666666666,0.0,411.1666666666667,1.4966666666666668,69.75,145.35,2.953333333333333,5,14,9
2020-09-14 06:00:00+00:00,18.25,101.175,0.0,203.5,1.54,73.53333333333333,128.08333333333334,2.4033333333333333,6,14,9
2020-09-14 07:00:00+00:00,17.666666666666668,101.24000000000001,0.0,28.833333333333332,1.5083333333333335,74.7,123.41666666666667,1.7266666666666666,7,14,9
2020-09-14 08:00:00+00:00,16.95,101.31333333333333,0.0,0.0,1.4866666666666666,77.08333333333333,118.7,1.2216666666666667,8,14,9
2020-09-14 09:00:00+00:00,16.599999999999998,101.39666666666666,0.0,0.0,1.5316666666666665,81.21666666666667,107.89999999999999,0.6933333333333334,9,14,9
2020-09-14 10:00:00+00:00,15.883333333333333,101.45833333333333,0.0,0.0,1.5350000000000001,85.3,165.98333333333332,0.35333333333333333,10,14,9
2020-09-14 11:00:00+00:00,15.383333333333333,101.48166666666667,0.0,0.0,1.5283333333333333,87.5,257.3,0.25333333333333335,11,14,9
2020-09-14 12:00:00+00:00,15.866666666666667,101.515,0.0,0.0,1.5966666666666667,88.68333333333334,249.13333333333333,0.4166666666666667,12,14,9
